Unnamed: 0,JSON-index,JSON-ID,chan_name,event_time,pass_step1,pass_step2
4158,4158,29108,I6- SNR 15dB - #4,5.902344,True,True
4159,4159,29114,I6- SNR 15dB - #4,22.613281,True,True
4160,4160,29122,I6- SNR 15dB - #4,46.289063,True,True
4161,4161,29132,I6- SNR 15dB - #4,76.981445,True,True
4162,4162,29134,I6- SNR 15dB - #4,83.195313,True,True
4163,4163,29139,I6- SNR 15dB - #4,97.460449,True,True
4164,4164,29153,I6- SNR 15dB - #5,14.907715,True,True
4165,4165,29171,I6- SNR 15dB - #5,67.376953,True,True
4166,4166,29172,I6- SNR 15dB - #5,70.467285,True,True
4167,4167,29174,I6- SNR 15dB - #5,75.671387,True,True
4168,4168,29185,I6- SNR 15dB - #5,106.400391,True,True
4169,4169,29189,I6- SNR 15dB - #5,119.0,True,True
4170,4170,29190,I6- SNR 15dB - #6,1.0,True,True
4171,4171,29200,I6- SNR 15dB - #6,28.649902,True,True
4172,4172,29202,I6- SNR 15dB - #6,34.704102,True,True
4173,4173,29223,I6- SNR 15dB - #6,94.554688,True,True
4174,4174,29226,I6- SNR 15dB - #6,104.71582,True,True
4175,4175,29231,I6- SNR 15dB - #6,119.0,True,True
4176,4176,29232,I6- SNR 15dB - #7,1.0,True,True
4177,4177,29237,I6- SNR 15dB - #7,15.969727,True,True
4178,4178,29243,I6- SNR 15dB - #7,32.60498,True,True
4179,4179,29245,I6- SNR 15dB - #7,38.14502,True,True
4180,4180,29272,I6- SNR 15dB - #7,115.825684,True,True
4181,4181,29273,I6- SNR 15dB - #7,119.0,True,True
4182,4182,29275,I6- SNR 15dB - #8,3.46582,True,True
4183,4183,29278,I6- SNR 15dB - #8,12.410156,True,True
4184,4184,29301,I6- SNR 15dB - #8,78.117188,True,True
4185,4185,29306,I6- SNR 15dB - #8,93.47998,True,True
4186,4186,29307,I6- SNR 15dB - #8,96.29834,True,True
4187,4187,29312,I6- SNR 15dB - #8,111.185547,True,True
4188,4188,29320,I6- SNR 15dB - #9,12.94873,True,True
4189,4189,29322,I6- SNR 15dB - #9,18.067383,True,True
4190,4190,29336,I6- SNR 15dB - #9,57.859863,True,True
4191,4191,29346,I6- SNR 15dB - #9,86.852539,True,True
4192,4192,29350,I6- SNR 15dB - #9,98.756348,True,True
4193,4193,29353,I6- SNR 15dB - #9,106.933594,True,True
4194,4194,29365,I6- SNR 15dB - #10,21.34082,True,True
4195,4195,29368,I6- SNR 15dB - #10,29.964355,True,True
4196,4196,29381,I6- SNR 15dB - #10,68.568359,True,True
4197,4197,29387,I6- SNR 15dB - #10,85.336914,True,True
4198,4198,29390,I6- SNR 15dB - #10,93.458008,True,True
4199,4199,29398,I6- SNR 15dB - #10,117.047852,True,True
4200,4200,29400,I6- SNR 15dB - #11,1.0,True,True
4201,4201,29404,I6- SNR 15dB - #11,12.790527,True,True
4202,4202,29412,I6- SNR 15dB - #11,36.918457,True,True
4203,4203,29423,I6- SNR 15dB - #11,70.936523,True,True
4204,4204,29436,I6- SNR 15dB - #11,104.769531,True,True
4205,4205,29440,I6- SNR 15dB - #11,116.113281,True,True
4206,4206,29442,I6- SNR 15dB - #12,1.0,True,True
4207,4207,29448,I6- SNR 15dB - #12,19.683594,True,True
4208,4208,29463,I6- SNR 15dB - #12,64.311035,True,True
4209,4209,29467,I6- SNR 15dB - #12,75.458984,True,True
4210,4210,29470,I6- SNR 15dB - #12,84.694336,True,True
4211,4211,29476,I6- SNR 15dB - #12,100.879395,True,True
4212,4212,29487,I6- SNR 15dB - #13,10.29541,True,True
4213,4213,29492,I6- SNR 15dB - #13,24.847656,True,True
4214,4214,29499,I6- SNR 15dB - #13,44.511719,True,True
4215,4215,29503,I6- SNR 15dB - #13,55.446777,True,True
4216,4216,29510,I6- SNR 15dB - #13,76.881348,True,True
4217,4217,29519,I6- SNR 15dB - #13,102.395996,True,True
4218,4218,29532,I6- SNR 15dB - #14,17.723633,True,True
4219,4219,29535,I6- SNR 15dB - #14,25.401367,True,True
4220,4220,29536,I6- SNR 15dB - #14,29.196777,True,True
4221,4221,29545,I6- SNR 15dB - #14,54.651367,True,True
4222,4222,29550,I6- SNR 15dB - #14,69.198242,True,True
4223,4223,29556,I6- SNR 15dB - #14,86.150391,True,True
4224,4224,29572,I6- SNR 15dB - #15,11.760254,True,True
4225,4225,29575,I6- SNR 15dB - #15,19.866211,True,True
4226,4226,29579,I6- SNR 15dB - #15,31.230469,True,True
4227,4227,29581,I6- SNR 15dB - #15,37.616699,True,True
4228,4228,29590,I6- SNR 15dB - #15,60.902344,True,True
4229,4229,29600,I6- SNR 15dB - #15,91.690918,True,True
4230,4230,29617,I6- SNR 15dB - #16,22.136719,True,True
4231,4231,29633,I6- SNR 15dB - #16,67.263672,True,True
4232,4232,29638,I6- SNR 15dB - #16,83.775879,True,True
4233,4233,29640,I6- SNR 15dB - #16,88.694824,True,True
4234,4234,29641,I6- SNR 15dB - #16,91.349121,True,True
4235,4235,29646,I6- SNR 15dB - #16,104.517578,True,True
4236,4236,29652,I6- SNR 15dB - #17,1.0,True,True
4237,4237,29653,I6- SNR 15dB - #17,3.694336,True,True
4238,4238,29670,I6- SNR 15dB - #17,53.763672,True,True
4239,4239,29671,I6- SNR 15dB - #17,56.008789,True,True
4240,4240,29684,I6- SNR 15dB - #17,93.157715,True,True
4241,4241,29690,I6- SNR 15dB - #17,110.435547,True,True
4242,4242,29694,I6- SNR 15dB - #18,1.0,True,True
4243,4243,29696,I6- SNR 15dB - #18,7.078613,True,True
4244,4244,29704,I6- SNR 15dB - #18,31.37207,True,True
4245,4245,29723,I6- SNR 15dB - #18,84.965332,True,True
4246,4246,29727,I6- SNR 15dB - #18,96.297363,True,True
4247,4247,29730,I6- SNR 15dB - #18,105.029297,True,True
4248,4248,29756,I6- SNR 15dB - #19,59.833496,True,True
4249,4249,29760,I6- SNR 15dB - #19,70.485352,True,True
4250,4250,29762,I6- SNR 15dB - #19,76.80127,True,True
4251,4251,29764,I6- SNR 15dB - #19,82.160156,True,False
4252,4252,29769,I6- SNR 15dB - #19,96.055176,True,True
4253,4253,29774,I6- SNR 15dB - #19,110.474121,True,True
4254,4254,29785,I6- SNR 15dB - #20,21.214355,True,True
4255,4255,29792,I6- SNR 15dB - #20,41.756348,True,True
4256,4256,29797,I6- SNR 15dB - #20,54.76709,True,True
4257,4257,29803,I6- SNR 15dB - #20,72.357422,True,True
4258,4258,29808,I6- SNR 15dB - #20,87.919434,True,True
4259,4259,29809,I6- SNR 15dB - #20,91.141113,True,True
4260,4260,29820,I6- SNR 15dB - #21,1.0,True,True
4261,4261,29829,I6- SNR 15dB - #21,25.67041,True,True
4262,4262,29836,I6- SNR 15dB - #21,47.745605,True,True
4263,4263,29840,I6- SNR 15dB - #21,58.953125,True,True
4264,4264,29846,I6- SNR 15dB - #21,76.107422,True,True
4265,4265,29850,I6- SNR 15dB - #21,88.348633,True,True
4266,4266,29864,I6- SNR 15dB - #22,5.869141,True,True
4267,4267,29873,I6- SNR 15dB - #22,32.658691,True,True
4268,4268,29874,I6- SNR 15dB - #22,35.181641,True,True
4269,4269,29878,I6- SNR 15dB - #22,47.430664,True,True
4270,4270,29884,I6- SNR 15dB - #22,63.737793,True,True
4271,4271,29888,I6- SNR 15dB - #22,73.638672,True,True
4272,4272,29905,I6- SNR 15dB - #23,3.338867,True,True
4273,4273,29913,I6- SNR 15dB - #23,27.249512,True,True
4274,4274,29914,I6- SNR 15dB - #23,29.773438,True,True
4275,4275,29925,I6- SNR 15dB - #23,61.01416,True,True
4276,4276,29932,I6- SNR 15dB - #23,80.318848,True,True
4277,4277,29944,I6- SNR 15dB - #23,115.685547,True,True
4278,4278,29953,I6- SNR 15dB - #24,19.208984,True,True
4279,4279,29954,I6- SNR 15dB - #24,22.271973,True,True
4280,4280,29960,I6- SNR 15dB - #24,38.386719,True,False
4281,4281,29962,I6- SNR 15dB - #24,44.187012,True,True
4282,4282,29963,I6- SNR 15dB - #24,47.433105,True,True
4283,4283,29976,I6- SNR 15dB - #24,86.203613,True,True
4284,4284,30001,I6- SNR 15dB - #25,39.504395,True,True
4285,4285,30004,I6- SNR 15dB - #25,48.35791,True,True
4286,4286,30005,I6- SNR 15dB - #25,51.276855,True,True
4287,4287,30010,I6- SNR 15dB - #25,64.952637,True,True
4288,4288,30016,I6- SNR 15dB - #25,80.427734,True,True
4289,4289,30025,I6- SNR 15dB - #25,107.114258,True,True
4290,4290,30030,I6- SNR 15dB - #26,1.0,True,True
4291,4291,30033,I6- SNR 15dB - #26,10.768555,True,True
4292,4292,30040,I6- SNR 15dB - #26,32.089355,True,True
4293,4293,30053,I6- SNR 15dB - #26,69.212402,True,True
4294,4294,30057,I6- SNR 15dB - #26,79.816406,True,True
4295,4295,30058,I6- SNR 15dB - #26,82.601563,True,True
4296,4296,30075,I6- SNR 15dB - #27,8.906738,True,True
4297,4297,30076,I6- SNR 15dB - #27,12.479492,True,True
4298,4298,30081,I6- SNR 15dB - #27,26.176758,True,True
4299,4299,30084,I6- SNR 15dB - #27,36.237793,True,True
4300,4300,30086,I6- SNR 15dB - #27,41.677246,True,True
4301,4301,30109,I6- SNR 15dB - #27,109.61377,True,True
4302,4302,30118,I6- SNR 15dB - #28,13.006348,True,True
4303,4303,30119,I6- SNR 15dB - #28,15.060059,True,True
4304,4304,30136,I6- SNR 15dB - #28,65.571777,True,True
4305,4305,30138,I6- SNR 15dB - #28,71.480957,True,True
4306,4306,30148,I6- SNR 15dB - #28,99.92041,True,True
4307,4307,30155,I6- SNR 15dB - #28,119.0,True,True
4308,4308,30157,I6- SNR 15dB - #29,4.314453,True,True
4309,4309,30162,I6- SNR 15dB - #29,17.98877,True,True
4310,4310,30163,I6- SNR 15dB - #29,20.851563,True,True
4311,4311,30165,I6- SNR 15dB - #29,27.851074,True,True
4312,4312,30182,I6- SNR 15dB - #29,77.567871,True,True
4313,4313,30191,I6- SNR 15dB - #29,103.155762,True,True
4314,4314,30200,I6- SNR 15dB - #30,7.774902,True,True
4315,4315,30226,I6- SNR 15dB - #30,81.790527,True,True
4316,4316,30227,I6- SNR 15dB - #30,84.304199,True,True
4317,4317,30231,I6- SNR 15dB - #30,95.142578,True,True
4318,4318,30232,I6- SNR 15dB - #30,99.084473,True,True
4319,4319,30234,I6- SNR 15dB - #30,105.178223,True,True
4320,4320,30240,PM6- SNR 0dB - #1,1.0,False,False
4321,4321,30256,PM6- SNR 0dB - #1,45.203613,False,False
4322,4322,30259,PM6- SNR 0dB - #1,54.878906,False,False
4323,4323,30261,PM6- SNR 0dB - #1,61.078125,False,False
4324,4324,30273,PM6- SNR 0dB - #1,96.441895,False,False
4325,4325,30274,PM6- SNR 0dB - #1,98.79834,False,True
4326,4326,30283,PM6- SNR 0dB - #2,4.230957,False,False
4327,4327,30285,PM6- SNR 0dB - #2,10.003418,False,False
4328,4328,30297,PM6- SNR 0dB - #2,43.587891,False,False
4329,4329,30303,PM6- SNR 0dB - #2,59.992676,False,False
4330,4330,30315,PM6- SNR 0dB - #2,94.958008,False,False
4331,4331,30320,PM6- SNR 0dB - #2,109.161621,False,False
4332,4332,30326,PM6- SNR 0dB - #3,6.125488,False,False
4333,4333,30338,PM6- SNR 0dB - #3,39.595703,False,False
4334,4334,30341,PM6- SNR 0dB - #3,48.119629,False,False
4335,4335,30350,PM6- SNR 0dB - #3,73.746582,False,False
4336,4336,30355,PM6- SNR 0dB - #3,90.857422,False,False
4337,4337,30364,PM6- SNR 0dB - #3,116.245605,False,False
4338,4338,30369,PM6- SNR 0dB - #4,9.185547,False,False
4339,4339,30372,PM6- SNR 0dB - #4,17.205078,False,False
4340,4340,30375,PM6- SNR 0dB - #4,26.291016,False,False
4341,4341,30383,PM6- SNR 0dB - #4,50.80957,False,False
4342,4342,30385,PM6- SNR 0dB - #4,56.087402,False,False
4343,4343,30398,PM6- SNR 0dB - #4,93.787109,False,False
4344,4344,30410,PM6- SNR 0dB - #5,6.841797,False,False
4345,4345,30414,PM6- SNR 0dB - #5,18.314453,False,False
4346,4346,30418,PM6- SNR 0dB - #5,30.609863,False,False
4347,4347,30431,PM6- SNR 0dB - #5,68.350098,False,True
4348,4348,30439,PM6- SNR 0dB - #5,90.515625,False,False
4349,4349,30449,PM6- SNR 0dB - #5,119.0,False,False
4350,4350,30454,PM6- SNR 0dB - #6,11.892578,False,False
4351,4351,30456,PM6- SNR 0dB - #6,17.457031,False,False
4352,4352,30464,PM6- SNR 0dB - #6,40.910645,False,False
4353,4353,30479,PM6- SNR 0dB - #6,84.492676,False,False
4354,4354,30486,PM6- SNR 0dB - #6,104.37793,False,False
4355,4355,30488,PM6- SNR 0dB - #6,110.151855,False,False
4356,4356,30497,PM6- SNR 0dB - #7,16.149902,False,False
4357,4357,30510,PM6- SNR 0dB - #7,52.717773,False,False
4358,4358,30511,PM6- SNR 0dB - #7,55.274902,False,False
4359,4359,30515,PM6- SNR 0dB - #7,65.955566,False,False
4360,4360,30521,PM6- SNR 0dB - #7,83.638672,False,False
4361,4361,30522,PM6- SNR 0dB - #7,87.084961,False,False
4362,4362,30542,PM6- SNR 0dB - #8,21.639648,False,False
4363,4363,30555,PM6- SNR 0dB - #8,60.489746,False,False
4364,4364,30558,PM6- SNR 0dB - #8,68.570801,False,False
4365,4365,30560,PM6- SNR 0dB - #8,74.155273,False,False
4366,4366,30561,PM6- SNR 0dB - #8,76.775879,False,True
4367,4367,30564,PM6- SNR 0dB - #8,85.669434,False,False
4368,4368,30591,PM6- SNR 0dB - #9,43.375977,False,False
4369,4369,30596,PM6- SNR 0dB - #9,57.646973,False,False
4370,4370,30605,PM6- SNR 0dB - #9,82.68457,False,False
4371,4371,30611,PM6- SNR 0dB - #9,101.441895,False,False
4372,4372,30614,PM6- SNR 0dB - #9,109.160645,False,False
4373,4373,30616,PM6- SNR 0dB - #9,115.931641,False,False
4374,4374,30626,PM6- SNR 0dB - #10,22.460938,False,True
4375,4375,30628,PM6- SNR 0dB - #10,27.975586,False,False
4376,4376,30636,PM6- SNR 0dB - #10,51.081055,False,False
4377,4377,30637,PM6- SNR 0dB - #10,54.460938,False,False
4378,4378,30641,PM6- SNR 0dB - #10,66.558594,False,False
4379,4379,30644,PM6- SNR 0dB - #10,75.936035,False,False
4380,4380,30661,PM6- SNR 0dB - #11,3.863281,False,False
4381,4381,30669,PM6- SNR 0dB - #11,26.003906,False,False
4382,4382,30670,PM6- SNR 0dB - #11,28.761719,False,False
4383,4383,30683,PM6- SNR 0dB - #11,64.223633,False,False
4384,4384,30686,PM6- SNR 0dB - #11,73.543945,False,False
4385,4385,30700,PM6- SNR 0dB - #11,116.315918,False,False
4386,4386,30702,PM6- SNR 0dB - #12,1.0,False,False
4387,4387,30709,PM6- SNR 0dB - #12,22.382324,True,False
4388,4388,30725,PM6- SNR 0dB - #12,68.155762,False,False
4389,4389,30727,PM6- SNR 0dB - #12,73.446289,False,False
4390,4390,30729,PM6- SNR 0dB - #12,78.964844,False,False
4391,4391,30730,PM6- SNR 0dB - #12,81.96875,False,False
4392,4392,30748,PM6- SNR 0dB - #13,13.675781,False,False
4393,4393,30765,PM6- SNR 0dB - #13,61.005371,False,False
4394,4394,30774,PM6- SNR 0dB - #13,86.543945,False,False
4395,4395,30777,PM6- SNR 0dB - #13,94.859375,False,False
4396,4396,30778,PM6- SNR 0dB - #13,98.045898,False,False
4397,4397,30784,PM6- SNR 0dB - #13,117.106934,False,False
4398,4398,30786,PM6- SNR 0dB - #14,1.0,False,False
4399,4399,30805,PM6- SNR 0dB - #14,53.931641,False,False
4400,4400,30807,PM6- SNR 0dB - #14,59.272949,False,False
4401,4401,30808,PM6- SNR 0dB - #14,62.014648,False,False
4402,4402,30811,PM6- SNR 0dB - #14,70.541992,False,False
4403,4403,30818,PM6- SNR 0dB - #14,91.882324,False,False
4404,4404,30830,PM6- SNR 0dB - #15,6.720703,False,False
4405,4405,30832,PM6- SNR 0dB - #15,12.642578,False,True
4406,4406,30836,PM6- SNR 0dB - #15,24.672363,False,False
4407,4407,30857,PM6- SNR 0dB - #15,84.472168,False,False
4408,4408,30858,PM6- SNR 0dB - #15,87.347656,False,False
4409,4409,30861,PM6- SNR 0dB - #15,94.925293,False,False
4410,4410,30871,PM6- SNR 0dB - #16,3.967773,False,False
4411,4411,30873,PM6- SNR 0dB - #16,9.413574,False,False
4412,4412,30880,PM6- SNR 0dB - #16,28.657227,False,False
4413,4413,30894,PM6- SNR 0dB - #16,68.378418,False,False
4414,4414,30904,PM6- SNR 0dB - #16,98.966797,False,False
4415,4415,30911,PM6- SNR 0dB - #16,119.0,False,False
4416,4416,30914,PM6- SNR 0dB - #17,6.64502,False,False
4417,4417,30918,PM6- SNR 0dB - #17,17.682617,False,False
4418,4418,30928,PM6- SNR 0dB - #17,45.481445,False,False
4419,4419,30944,PM6- SNR 0dB - #17,91.361816,False,False
4420,4420,30951,PM6- SNR 0dB - #17,112.747559,False,False
4421,4421,30952,PM6- SNR 0dB - #17,115.51416,False,False
4422,4422,30959,PM6- SNR 0dB - #18,13.764648,False,False
4423,4423,30966,PM6- SNR 0dB - #18,32.559082,False,False
4424,4424,30967,PM6- SNR 0dB - #18,35.007813,False,False
4425,4425,30970,PM6- SNR 0dB - #18,43.568359,False,False
4426,4426,30983,PM6- SNR 0dB - #18,83.216309,False,False
4427,4427,30991,PM6- SNR 0dB - #18,107.108398,False,False
4428,4428,30996,PM6- SNR 0dB - #19,1.0,False,False
4429,4429,31000,PM6- SNR 0dB - #19,13.190918,False,False
4430,4430,31009,PM6- SNR 0dB - #19,38.332031,False,True
4431,4431,31022,PM6- SNR 0dB - #19,76.812012,False,False
4432,4432,31026,PM6- SNR 0dB - #19,88.823242,False,False
4433,4433,31032,PM6- SNR 0dB - #19,105.23877,False,False
4434,4434,31049,PM6- SNR 0dB - #20,30.458496,False,False
4435,4435,31050,PM6- SNR 0dB - #20,33.97168,False,False
4436,4436,31053,PM6- SNR 0dB - #20,43.455566,False,False
4437,4437,31057,PM6- SNR 0dB - #20,54.217773,False,False
4438,4438,31061,PM6- SNR 0dB - #20,65.611328,False,False
4439,4439,31077,PM6- SNR 0dB - #20,111.883789,False,False
4440,4440,31087,PM6- SNR 0dB - #21,22.682129,False,False
4441,4441,31095,PM6- SNR 0dB - #21,46.477539,False,False
4442,4442,31112,PM6- SNR 0dB - #21,95.408691,False,False
4443,4443,31113,PM6- SNR 0dB - #21,97.460449,False,False
4444,4444,31114,PM6- SNR 0dB - #21,99.739746,False,False
4445,4445,31121,PM6- SNR 0dB - #21,119.0,False,True
4446,4446,31122,PM6- SNR 0dB - #22,1.0,False,True
4447,4447,31143,PM6- SNR 0dB - #22,59.490723,False,False
4448,4448,31147,PM6- SNR 0dB - #22,70.929688,False,False
4449,4449,31148,PM6- SNR 0dB - #22,74.228027,False,False
4450,4450,31160,PM6- SNR 0dB - #22,110.196777,False,False
4451,4451,31161,PM6- SNR 0dB - #22,113.813477,True,False
4452,4452,31169,PM6- SNR 0dB - #23,14.844238,False,False
4453,4453,31175,PM6- SNR 0dB - #23,32.540527,False,False
4454,4454,31182,PM6- SNR 0dB - #23,52.618652,False,False
4455,4455,31184,PM6- SNR 0dB - #23,57.692871,False,False
4456,4456,31195,PM6- SNR 0dB - #23,89.655762,False,False
4457,4457,31204,PM6- SNR 0dB - #23,115.96875,False,False
4458,4458,31210,PM6- SNR 0dB - #24,12.821289,True,False
4459,4459,31213,PM6- SNR 0dB - #24,22.140137,False,False
4460,4460,31217,PM6- SNR 0dB - #24,32.557617,False,False
4461,4461,31218,PM6- SNR 0dB - #24,35.396973,False,False
4462,4462,31219,PM6- SNR 0dB - #24,38.338867,False,False
4463,4463,31239,PM6- SNR 0dB - #24,94.862305,False,False
4464,4464,31252,PM6- SNR 0dB - #25,14.225098,False,False
4465,4465,31259,PM6- SNR 0dB - #25,34.446777,False,False
4466,4466,31278,PM6- SNR 0dB - #25,87.678711,False,False
4467,4467,31281,PM6- SNR 0dB - #25,96.898926,False,False
4468,4468,31283,PM6- SNR 0dB - #25,102.703613,False,False
4469,4469,31284,PM6- SNR 0dB - #25,105.76709,False,False
4470,4470,31290,PM6- SNR 0dB - #26,1.0,False,False
4471,4471,31292,PM6- SNR 0dB - #26,6.179199,False,False
4472,4472,31301,PM6- SNR 0dB - #26,32.394043,False,True
4473,4473,31312,PM6- SNR 0dB - #26,64.06543,False,False
4474,4474,31314,PM6- SNR 0dB - #26,68.959961,False,False
4475,4475,31315,PM6- SNR 0dB - #26,71.560059,False,False
4476,4476,31332,PM6- SNR 0dB - #27,1.0,False,True
4477,4477,31337,PM6- SNR 0dB - #27,14.805176,False,False
4478,4478,31342,PM6- SNR 0dB - #27,30.405762,False,False
4479,4479,31355,PM6- SNR 0dB - #27,70.000977,False,False
4480,4480,31361,PM6- SNR 0dB - #27,86.211426,False,False
4481,4481,31370,PM6- SNR 0dB - #27,111.429688,False,False
4482,4482,31382,PM6- SNR 0dB - #28,25.564453,False,False
4483,4483,31385,PM6- SNR 0dB - #28,33.633789,False,False
4484,4484,31389,PM6- SNR 0dB - #28,44.928711,False,False
4485,4485,31401,PM6- SNR 0dB - #28,77.286621,False,False
4486,4486,31411,PM6- SNR 0dB - #28,108.297852,False,False
4487,4487,31412,PM6- SNR 0dB - #28,110.821777,False,False
4488,4488,31418,PM6- SNR 0dB - #29,7.743652,False,False
4489,4489,31420,PM6- SNR 0dB - #29,13.422363,False,False
4490,4490,31427,PM6- SNR 0dB - #29,33.703613,False,False
4491,4491,31428,PM6- SNR 0dB - #29,36.330078,False,False
4492,4492,31446,PM6- SNR 0dB - #29,88.977051,False,False
4493,4493,31447,PM6- SNR 0dB - #29,91.40918,False,False
4494,4494,31463,PM6- SNR 0dB - #30,15.29541,False,False
4495,4495,31468,PM6- SNR 0dB - #30,28.351563,False,False
4496,4496,31469,PM6- SNR 0dB - #30,31.819824,False,False
4497,4497,31473,PM6- SNR 0dB - #30,44.472168,False,False
4498,4498,31475,PM6- SNR 0dB - #30,52.309082,False,False
4499,4499,31497,PM6- SNR 0dB - #30,113.025879,False,False
4500,4500,31507,PM6- SNR 5dB - #1,19.043457,False,False
4501,4501,31508,PM6- SNR 5dB - #1,21.644043,True,False
4502,4502,31510,PM6- SNR 5dB - #1,27.23291,True,True
4503,4503,31511,PM6- SNR 5dB - #1,30.738281,True,True
4504,4504,31515,PM6- SNR 5dB - #1,43.255859,True,True
4505,4505,31525,PM6- SNR 5dB - #1,72.661621,True,True
4506,4506,31546,PM6- SNR 5dB - #2,11.90625,False,False
4507,4507,31558,PM6- SNR 5dB - #2,48.271973,True,True
4508,4508,31561,PM6- SNR 5dB - #2,56.596191,True,True
4509,4509,31572,PM6- SNR 5dB - #2,86.936523,True,True
4510,4510,31576,PM6- SNR 5dB - #2,98.685547,False,False
4511,4511,31581,PM6- SNR 5dB - #2,113.387695,True,True
4512,4512,31588,PM6- SNR 5dB - #3,13.23291,True,True
4513,4513,31602,PM6- SNR 5dB - #3,53.60498,False,False
4514,4514,31610,PM6- SNR 5dB - #3,76.57666,True,True
4515,4515,31611,PM6- SNR 5dB - #3,79.703125,True,True
4516,4516,31621,PM6- SNR 5dB - #3,107.494629,True,True
4517,4517,31623,PM6- SNR 5dB - #3,113.842773,False,False
4518,4518,31633,PM6- SNR 5dB - #4,20.339844,True,True
4519,4519,31637,PM6- SNR 5dB - #4,32.875,False,True
4520,4520,31638,PM6- SNR 5dB - #4,35.725586,False,False
4521,4521,31643,PM6- SNR 5dB - #4,49.643066,False,False
4522,4522,31652,PM6- SNR 5dB - #4,73.807617,True,True
4523,4523,31666,PM6- SNR 5dB - #4,116.163086,True,True
4524,4524,31670,PM6- SNR 5dB - #5,7.355469,False,False
4525,4525,31673,PM6- SNR 5dB - #5,15.883301,True,True
4526,4526,31681,PM6- SNR 5dB - #5,39.632324,False,False
4527,4527,31685,PM6- SNR 5dB - #5,50.14502,True,True
4528,4528,31688,PM6- SNR 5dB - #5,57.644531,False,True
4529,4529,31699,PM6- SNR 5dB - #5,90.612793,True,True
4530,4530,31710,PM6- SNR 5dB - #6,1.0,True,False
4531,4531,31724,PM6- SNR 5dB - #6,39.574219,True,True
4532,4532,31737,PM6- SNR 5dB - #6,77.594727,True,True
4533,4533,31742,PM6- SNR 5dB - #6,92.858887,False,True
4534,4534,31744,PM6- SNR 5dB - #6,98.650391,True,True
4535,4535,31749,PM6- SNR 5dB - #6,112.835938,False,False
4536,4536,31754,PM6- SNR 5dB - #7,7.322754,False,False
4537,4537,31762,PM6- SNR 5dB - #7,30.990723,True,False
4538,4538,31777,PM6- SNR 5dB - #7,73.842773,True,True
4539,4539,31782,PM6- SNR 5dB - #7,89.022949,True,True
4540,4540,31788,PM6- SNR 5dB - #7,103.975098,False,False
4541,4541,31789,PM6- SNR 5dB - #7,106.741211,False,True
4542,4542,31796,PM6- SNR 5dB - #8,6.734863,False,True
4543,4543,31799,PM6- SNR 5dB - #8,14.786621,True,True
4544,4544,31803,PM6- SNR 5dB - #8,27.205078,True,False
4545,4545,31822,PM6- SNR 5dB - #8,82.216797,True,True
4546,4546,31827,PM6- SNR 5dB - #8,95.803711,True,True
4547,4547,31833,PM6- SNR 5dB - #8,113.644043,False,False
4548,4548,31839,PM6- SNR 5dB - #9,8.180664,False,False
4549,4549,31842,PM6- SNR 5dB - #9,17.171387,False,True
4550,4550,31848,PM6- SNR 5dB - #9,34.933594,False,True
4551,4551,31855,PM6- SNR 5dB - #9,55.972168,True,True
4552,4552,31856,PM6- SNR 5dB - #9,58.244141,False,False
4553,4553,31865,PM6- SNR 5dB - #9,83.445801,True,True
4554,4554,31890,PM6- SNR 5dB - #10,36.727051,True,True
4555,4555,31903,PM6- SNR 5dB - #10,73.299316,False,False
4556,4556,31904,PM6- SNR 5dB - #10,76.664551,True,True
4557,4557,31908,PM6- SNR 5dB - #10,87.864258,True,True
4558,4558,31912,PM6- SNR 5dB - #10,100.512695,False,False
4559,4559,31919,PM6- SNR 5dB - #10,119.0,False,False
4560,4560,31937,PM6- SNR 5dB - #11,49.624023,False,True
4561,4561,31947,PM6- SNR 5dB - #11,77.804199,False,True
4562,4562,31953,PM6- SNR 5dB - #11,96.037109,False,False
4563,4563,31954,PM6- SNR 5dB - #11,98.946777,False,True
4564,4564,31958,PM6- SNR 5dB - #11,110.300781,False,True
4565,4565,31960,PM6- SNR 5dB - #11,116.352051,True,True
4566,4566,31969,PM6- SNR 5dB - #12,21.397461,True,True
4567,4567,31981,PM6- SNR 5dB - #12,55.181152,True,True
4568,4568,31988,PM6- SNR 5dB - #12,73.903809,False,True
4569,4569,31993,PM6- SNR 5dB - #12,88.560547,False,True
4570,4570,32000,PM6- SNR 5dB - #12,110.384277,False,True
4571,4571,32001,PM6- SNR 5dB - #12,113.408203,True,True
4572,4572,32005,PM6- SNR 5dB - #13,3.628418,True,True
4573,4573,32016,PM6- SNR 5dB - #13,34.414551,False,True
4574,4574,32020,PM6- SNR 5dB - #13,45.606445,False,False
4575,4575,32027,PM6- SNR 5dB - #13,65.96875,False,False
4576,4576,32028,PM6- SNR 5dB - #13,68.577148,False,True
4577,4577,32039,PM6- SNR 5dB - #13,103.268555,True,False
4578,4578,32047,PM6- SNR 5dB - #14,3.967285,True,False
4579,4579,32049,PM6- SNR 5dB - #14,10.817871,True,True
4580,4580,32057,PM6- SNR 5dB - #14,33.720703,True,True
4581,4581,32061,PM6- SNR 5dB - #14,44.423828,False,True
4582,4582,32078,PM6- SNR 5dB - #14,93.30957,True,True
4583,4583,32083,PM6- SNR 5dB - #14,108.084473,False,False
4584,4584,32097,PM6- SNR 5dB - #15,27.240234,False,False
4585,4585,32100,PM6- SNR 5dB - #15,35.312012,False,False
